arvl_stn_cd,arvl_stn_nm,dptre_stn_cd,dptre_stn_nm,run_ymd_plan,trn_no,trn_plan_arvl_dt,trn_plan_dptre_dt,mrnt_cd,mrnt_nm,run_ymd_info,stn_cd,stn_nm,stop_se_cd,stop_se_nm,trn_arvl_dt,trn_dptre_dt,trn_run_sn,uppln_dn_se_cd,plan_arvl_min,plan_dptre_min,real_arvl_min,real_dptre_min,day_of_week,delay_min,delay_label,travel_min,time_slot,is_weekend,arvl_stn_nm_enc,dptre_stn_nm_enc,mrnt_nm_enc,uppln_dn_se_cd_enc,collected_date
3900114,부산,3900023,서울,2026-04-25,00001,2026-04-25 07:50:00,2026-04-25 05:13:00,01,경부선,20260324,3900023,서울,01,시발,,2026-03-24 05:13:00,1,D,-1.5511998528552697,-1.5567939524681513,330.0,313.0,5,-48.27505827505828,0,-0.04613080955600206,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00001,2026-04-25 07:50:00,2026-04-25 05:13:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 05:30:00,2026-03-24 05:32:00,2,D,-1.5511998528552697,-1.5567939524681513,330.0,332.0,5,-140.0,0,-0.04613080955600206,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00001,2026-04-25 07:50:00,2026-04-25 05:13:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 06:10:00,2026-03-24 06:14:00,3,D,-1.5511998528552697,-1.5567939524681513,370.0,374.0,5,-100.0,0,-0.04613080955600206,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00001,2026-04-25 07:50:00,2026-04-25 05:13:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 06:55:00,2026-03-24 06:58:00,4,D,-1.5511998528552697,-1.5567939524681513,415.0,418.0,5,-55.0,0,-0.04613080955600206,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00001,2026-04-25 07:50:00,2026-04-25 05:13:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 07:15:00,2026-03-24 07:16:00,5,D,-1.5511998528552697,-1.5567939524681513,435.0,436.0,5,-35.0,0,-0.04613080955600206,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00001,2026-04-25 07:50:00,2026-04-25 05:13:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 07:28:00,2026-03-24 07:29:00,6,D,-1.5511998528552697,-1.5567939524681513,448.0,449.0,5,-22.0,0,-0.04613080955600206,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00001,2026-04-25 07:50:00,2026-04-25 05:13:00,01,경부선,20260324,3900114,부산,05,종착,2026-03-24 07:50:00,,7,D,-1.5511998528552697,-1.5567939524681513,470.0,379.0,5,0.0,0,-0.04613080955600206,0,1,0,1,0,0,20260324
3900023,서울,3900114,부산,2026-04-25,00002,2026-04-25 07:53:00,2026-04-25 05:09:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 05:09:00,1,U,-1.541130008680112,-1.5703934123255594,400.5,309.0,5,-48.27505827505828,0,0.030145999997797397,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00002,2026-04-25 07:53:00,2026-04-25 05:09:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 05:31:00,2026-03-24 05:32:00,2,U,-1.541130008680112,-1.5703934123255594,331.0,332.0,5,-142.0,0,0.030145999997797397,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00002,2026-04-25 07:53:00,2026-04-25 05:09:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 05:56:00,2026-03-24 05:58:00,3,U,-1.541130008680112,-1.5703934123255594,356.0,358.0,5,-117.0,0,0.030145999997797397,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00002,2026-04-25 07:53:00,2026-04-25 05:09:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 06:20:00,2026-03-24 06:22:00,4,U,-1.541130008680112,-1.5703934123255594,380.0,382.0,5,-93.0,0,0.030145999997797397,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00002,2026-04-25 07:53:00,2026-04-25 05:09:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 06:45:00,2026-03-24 06:47:00,5,U,-1.541130008680112,-1.5703934123255594,405.0,407.0,5,-68.0,0,0.030145999997797397,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00002,2026-04-25 07:53:00,2026-04-25 05:09:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 07:09:00,2026-03-24 07:11:00,6,U,-1.541130008680112,-1.5703934123255594,429.0,431.0,5,-44.0,0,0.030145999997797397,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00002,2026-04-25 07:53:00,2026-04-25 05:09:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 07:33:00,2026-03-24 07:36:00,7,U,-1.541130008680112,-1.5703934123255594,453.0,456.0,5,-20.0,0,0.030145999997797397,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00002,2026-04-25 07:53:00,2026-04-25 05:09:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 07:51:00,,8,U,-1.541130008680112,-1.5703934123255594,471.0,391.5,5,-2.0,0,0.030145999997797397,0,1,1,0,0,1,20260324
3900114,부산,3900023,서울,2026-04-25,00003,2026-04-25 08:16:00,2026-04-25 05:27:00,01,경부선,20260324,3900023,서울,01,시발,,2026-03-24 05:27:00,1,D,-1.4639278700039038,-1.5091958429672232,407.5,327.0,5,-48.27505827505828,0,0.08462943539336844,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00003,2026-04-25 08:16:00,2026-04-25 05:27:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 05:44:00,2026-03-24 05:46:00,2,D,-1.4639278700039038,-1.5091958429672232,344.0,346.0,5,-152.0,0,0.08462943539336844,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00003,2026-04-25 08:16:00,2026-04-25 05:27:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 06:08:00,2026-03-24 06:10:00,3,D,-1.4639278700039038,-1.5091958429672232,368.0,370.0,5,-128.0,0,0.08462943539336844,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00003,2026-04-25 08:16:00,2026-04-25 05:27:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 06:32:00,2026-03-24 06:35:00,4,D,-1.4639278700039038,-1.5091958429672232,392.0,395.0,5,-104.0,0,0.08462943539336844,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00003,2026-04-25 08:16:00,2026-04-25 05:27:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 06:58:00,2026-03-24 07:00:00,5,D,-1.4639278700039038,-1.5091958429672232,418.0,420.0,5,-78.0,0,0.08462943539336844,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00003,2026-04-25 08:16:00,2026-04-25 05:27:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 07:21:00,2026-03-24 07:24:00,6,D,-1.4639278700039038,-1.5091958429672232,441.0,444.0,5,-55.0,0,0.08462943539336844,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00003,2026-04-25 08:16:00,2026-04-25 05:27:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 07:42:00,2026-03-24 07:43:00,7,D,-1.4639278700039038,-1.5091958429672232,462.0,463.0,5,-34.0,0,0.08462943539336844,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00003,2026-04-25 08:16:00,2026-04-25 05:27:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 07:54:00,2026-03-24 07:55:00,8,D,-1.4639278700039038,-1.5091958429672232,474.0,475.0,5,-22.0,0,0.08462943539336844,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00003,2026-04-25 08:16:00,2026-04-25 05:27:00,01,경부선,20260324,3900114,부산,05,종착,2026-03-24 08:16:00,,9,D,-1.4639278700039038,-1.5091958429672232,496.0,397.0,5,0.0,0,0.08462943539336844,0,1,0,1,0,0,20260324
3900023,서울,3900114,부산,2026-04-25,00004,2026-04-25 07:57:00,2026-04-25 05:19:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 05:19:00,1,U,-1.5277035497799019,-1.5363947626820393,422.0,319.0,5,-48.27505827505828,0,-0.03523412247688785,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00004,2026-04-25 07:57:00,2026-04-25 05:19:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 05:48:00,2026-03-24 05:49:00,2,U,-1.5277035497799019,-1.5363947626820393,348.0,349.0,5,-129.0,0,-0.03523412247688785,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00004,2026-04-25 07:57:00,2026-04-25 05:19:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 06:06:00,2026-03-24 06:08:00,3,U,-1.5277035497799019,-1.5363947626820393,366.0,368.0,5,-111.0,0,-0.03523412247688785,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00004,2026-04-25 07:57:00,2026-04-25 05:19:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 06:48:00,2026-03-24 06:50:00,4,U,-1.5277035497799019,-1.5363947626820393,408.0,410.0,5,-69.0,0,-0.03523412247688785,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00004,2026-04-25 07:57:00,2026-04-25 05:19:00,01,경부선,20260324,3900280,오송,11,여객승하차,2026-03-24 07:06:00,2026-03-24 07:08:00,5,U,-1.5277035497799019,-1.5363947626820393,426.0,428.0,5,-51.0,0,-0.03523412247688785,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00004,2026-04-25 07:57:00,2026-04-25 05:19:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 07:38:00,2026-03-24 07:40:00,6,U,-1.5277035497799019,-1.5363947626820393,458.0,460.0,5,-19.0,0,-0.03523412247688785,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00004,2026-04-25 07:57:00,2026-04-25 05:19:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 07:55:00,,7,U,-1.5277035497799019,-1.5363947626820393,475.0,409.0,5,-2.0,0,-0.03523412247688785,0,1,1,0,0,1,20260324
3900114,부산,3900023,서울,2026-04-25,00005,2026-04-25 08:43:00,2026-04-25 05:58:00,01,경부선,20260324,3900023,서울,01,시발,,2026-03-24 05:58:00,1,D,-1.3732992724274853,-1.403800029072311,425.0,358.0,5,-48.27505827505828,0,0.0410426870769116,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00005,2026-04-25 08:43:00,2026-04-25 05:58:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 06:15:00,2026-03-24 06:18:00,2,D,-1.3732992724274853,-1.403800029072311,375.0,378.0,5,-148.0,0,0.0410426870769116,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00005,2026-04-25 08:43:00,2026-04-25 05:58:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 06:40:00,2026-03-24 06:41:00,3,D,-1.3732992724274853,-1.403800029072311,400.0,401.0,5,-123.0,0,0.0410426870769116,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00005,2026-04-25 08:43:00,2026-04-25 05:58:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 07:03:00,2026-03-24 07:04:00,4,D,-1.3732992724274853,-1.403800029072311,423.0,424.0,5,-100.0,0,0.0410426870769116,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00005,2026-04-25 08:43:00,2026-04-25 05:58:00,01,경부선,20260324,3901112,서대구,11,여객승하차,2026-03-24 07:44:00,2026-03-24 07:47:00,5,D,-1.3732992724274853,-1.403800029072311,464.0,467.0,5,-59.0,0,0.0410426870769116,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00005,2026-04-25 08:43:00,2026-04-25 05:58:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 07:55:00,2026-03-24 07:57:00,6,D,-1.3732992724274853,-1.403800029072311,475.0,477.0,5,-48.0,0,0.0410426870769116,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00005,2026-04-25 08:43:00,2026-04-25 05:58:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 08:21:00,2026-03-24 08:23:00,7,D,-1.3732992724274853,-1.403800029072311,501.0,503.0,5,-22.0,0,0.0410426870769116,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00005,2026-04-25 08:43:00,2026-04-25 05:58:00,01,경부선,20260324,3900114,부산,05,종착,2026-03-24 08:43:00,,8,D,-1.3732992724274853,-1.403800029072311,523.0,421.0,5,0.0,0,0.0410426870769116,0,1,0,1,0,0,20260324
3900023,서울,3900114,부산,2026-04-25,00006,2026-04-25 08:25:00,2026-04-25 05:39:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 05:39:00,1,U,-1.433718337478431,-1.4683974633949992,442.0,339.0,5,-48.27505827505828,0,0.051939374156025814,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00006,2026-04-25 08:25:00,2026-04-25 05:39:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 06:01:00,2026-03-24 06:03:00,2,U,-1.433718337478431,-1.4683974633949992,361.0,363.0,5,-144.0,0,0.051939374156025814,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00006,2026-04-25 08:25:00,2026-04-25 05:39:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 06:28:00,2026-03-24 06:29:00,3,U,-1.433718337478431,-1.4683974633949992,388.0,389.0,5,-117.0,0,0.051939374156025814,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00006,2026-04-25 08:25:00,2026-04-25 05:39:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 07:09:00,2026-03-24 07:13:00,4,U,-1.433718337478431,-1.4683974633949992,429.0,433.0,5,-76.0,0,0.051939374156025814,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00006,2026-04-25 08:25:00,2026-04-25 05:39:00,01,경부선,20260324,3900280,오송,11,여객승하차,2026-03-24 07:28:00,2026-03-24 07:30:00,5,U,-1.433718337478431,-1.4683974633949992,448.0,450.0,5,-57.0,0,0.051939374156025814,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00006,2026-04-25 08:25:00,2026-04-25 05:39:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 07:42:00,2026-03-24 07:44:00,6,U,-1.433718337478431,-1.4683974633949992,462.0,464.0,5,-43.0,0,0.051939374156025814,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00006,2026-04-25 08:25:00,2026-04-25 05:39:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 08:06:00,2026-03-24 08:08:00,7,U,-1.433718337478431,-1.4683974633949992,486.0,488.0,5,-19.0,0,0.051939374156025814,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00006,2026-04-25 08:25:00,2026-04-25 05:39:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 08:28:00,,8,U,-1.433718337478431,-1.4683974633949992,508.0,429.5,5,3.0,0,0.051939374156025814,0,1,1,0,0,1,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900361,행신,01,시발,,2026-03-24 06:11:00,1,D,-1.2423912981504364,-1.3596017845357349,448.5,371.0,5,-48.27505827505828,0,0.324356551133881,0,1,0,2,0,0,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900023,서울,11,여객승하차,2026-03-24 06:29:00,2026-03-24 06:33:00,2,D,-1.2423912981504364,-1.3596017845357349,389.0,393.0,5,-173.0,0,0.324356551133881,0,1,0,2,0,0,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 06:52:00,2026-03-24 06:53:00,3,D,-1.2423912981504364,-1.3596017845357349,412.0,413.0,5,-150.0,0,0.324356551133881,0,1,0,2,0,0,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900280,오송,11,여객승하차,2026-03-24 07:22:00,2026-03-24 07:24:00,4,D,-1.2423912981504364,-1.3596017845357349,442.0,444.0,5,-120.0,0,0.324356551133881,0,1,0,2,0,0,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 07:40:00,2026-03-24 07:41:00,5,D,-1.2423912981504364,-1.3596017845357349,460.0,461.0,5,-102.0,0,0.324356551133881,0,1,0,2,0,0,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 08:05:00,2026-03-24 08:07:00,6,D,-1.2423912981504364,-1.3596017845357349,485.0,487.0,5,-77.0,0,0.324356551133881,0,1,0,2,0,0,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 08:29:00,2026-03-24 08:30:00,7,D,-1.2423912981504364,-1.3596017845357349,509.0,510.0,5,-53.0,0,0.324356551133881,0,1,0,2,0,0,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 08:49:00,2026-03-24 08:50:00,8,D,-1.2423912981504364,-1.3596017845357349,529.0,530.0,5,-33.0,0,0.324356551133881,0,1,0,2,0,0,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 09:01:00,2026-03-24 09:03:00,9,D,-1.2423912981504364,-1.3596017845357349,541.0,543.0,5,-21.0,0,0.324356551133881,0,1,0,2,0,0,20260324
3900114,부산,3900361,행신,2026-04-25,00007,2026-04-25 09:22:00,2026-04-25 06:11:00,01,경부선,20260324,3900114,부산,05,종착,2026-03-24 09:24:00,,10,D,-1.2423912981504364,-1.3596017845357349,564.0,456.0,5,2.0,0,0.324356551133881,0,1,0,2,0,0,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 06:09:00,1,U,-1.2994537484763296,-1.366401514464439,477.0,369.0,5,-48.27505827505828,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 06:30:00,2026-03-24 06:32:00,2,U,-1.2994537484763296,-1.366401514464439,390.0,392.0,5,-155.0,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 06:43:00,2026-03-24 06:44:00,3,U,-1.2994537484763296,-1.366401514464439,403.0,404.0,5,-142.0,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 07:01:00,2026-03-24 07:03:00,4,U,-1.2994537484763296,-1.366401514464439,421.0,423.0,5,-124.0,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 07:25:00,2026-03-24 07:26:00,5,U,-1.2994537484763296,-1.366401514464439,445.0,446.0,5,-100.0,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 07:50:00,2026-03-24 07:52:00,6,U,-1.2994537484763296,-1.366401514464439,470.0,472.0,5,-75.0,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900280,오송,11,여객승하차,2026-03-24 08:07:00,2026-03-24 08:10:00,7,U,-1.2994537484763296,-1.366401514464439,487.0,490.0,5,-58.0,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 08:21:00,2026-03-24 08:23:00,8,U,-1.2994537484763296,-1.366401514464439,501.0,503.0,5,-44.0,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 08:46:00,2026-03-24 08:47:00,9,U,-1.2994537484763296,-1.366401514464439,526.0,527.0,5,-19.0,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00008,2026-04-25 09:05:00,2026-04-25 06:09:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 09:02:00,,10,U,-1.2994537484763296,-1.366401514464439,542.0,472.0,5,-3.0,0,0.16090624494716788,0,1,1,0,0,1,20260324
3900114,부산,3900023,서울,2026-04-25,00009,2026-04-25 09:39:00,2026-04-25 06:57:00,01,경부선,20260324,3900023,서울,01,시발,,2026-03-24 06:57:00,1,D,-1.1853288478245434,-1.2032079961755424,487.5,417.0,5,-48.27505827505828,0,0.008352625839568981,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00009,2026-04-25 09:39:00,2026-04-25 06:57:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 07:13:00,2026-03-24 07:17:00,2,D,-1.1853288478245434,-1.2032079961755424,433.0,437.0,5,-146.0,0,0.008352625839568981,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00009,2026-04-25 09:39:00,2026-04-25 06:57:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 07:39:00,2026-03-24 07:41:00,3,D,-1.1853288478245434,-1.2032079961755424,459.0,461.0,5,-120.0,0,0.008352625839568981,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00009,2026-04-25 09:39:00,2026-04-25 06:57:00,01,경부선,20260324,3900280,오송,11,여객승하차,2026-03-24 07:53:00,2026-03-24 07:54:00,4,D,-1.1853288478245434,-1.2032079961755424,473.0,474.0,5,-106.0,0,0.008352625839568981,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00009,2026-04-25 09:39:00,2026-04-25 06:57:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 08:09:00,2026-03-24 08:11:00,5,D,-1.1853288478245434,-1.2032079961755424,489.0,491.0,5,-90.0,0,0.008352625839568981,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00009,2026-04-25 09:39:00,2026-04-25 06:57:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 08:50:00,2026-03-24 08:53:00,6,D,-1.1853288478245434,-1.2032079961755424,530.0,533.0,5,-49.0,0,0.008352625839568981,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00009,2026-04-25 09:39:00,2026-04-25 06:57:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 09:16:00,2026-03-24 09:18:00,7,D,-1.1853288478245434,-1.2032079961755424,556.0,558.0,5,-23.0,0,0.008352625839568981,0,1,0,1,0,0,20260324
3900114,부산,3900023,서울,2026-04-25,00009,2026-04-25 09:39:00,2026-04-25 06:57:00,01,경부선,20260324,3900114,부산,05,종착,2026-03-24 09:39:00,,8,D,-1.1853288478245434,-1.2032079961755424,579.0,488.0,5,0.0,0,0.008352625839568981,0,1,0,1,0,0,20260324
3900023,서울,3900114,부산,2026-04-25,00010,2026-04-25 09:43:00,2026-04-25 06:58:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 06:58:00,1,U,-1.1719023889243332,-1.1998081312111906,509.0,418.0,5,-48.27505827505828,0,0.0410426870769116,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00010,2026-04-25 09:43:00,2026-04-25 06:58:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 07:19:00,2026-03-24 07:21:00,2,U,-1.1719023889243332,-1.1998081312111906,439.0,441.0,5,-144.0,0,0.0410426870769116,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00010,2026-04-25 09:43:00,2026-04-25 06:58:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 07:45:00,2026-03-24 07:47:00,3,U,-1.1719023889243332,-1.1998081312111906,465.0,467.0,5,-118.0,0,0.0410426870769116,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00010,2026-04-25 09:43:00,2026-04-25 06:58:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 08:08:00,2026-03-24 08:10:00,4,U,-1.1719023889243332,-1.1998081312111906,488.0,490.0,5,-95.0,0,0.0410426870769116,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00010,2026-04-25 09:43:00,2026-04-25 06:58:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 08:33:00,2026-03-24 08:35:00,5,U,-1.1719023889243332,-1.1998081312111906,513.0,515.0,5,-70.0,0,0.0410426870769116,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00010,2026-04-25 09:43:00,2026-04-25 06:58:00,01,경부선,20260324,3900280,오송,11,여객승하차,2026-03-24 08:51:00,2026-03-24 08:53:00,6,U,-1.1719023889243332,-1.1998081312111906,531.0,533.0,5,-52.0,0,0.0410426870769116,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00010,2026-04-25 09:43:00,2026-04-25 06:58:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 09:22:00,2026-03-24 09:26:00,7,U,-1.1719023889243332,-1.1998081312111906,562.0,566.0,5,-21.0,0,0.0410426870769116,0,1,1,0,0,1,20260324
3900023,서울,3900114,부산,2026-04-25,00010,2026-04-25 09:43:00,2026-04-25 06:58:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 09:44:00,,8,U,-1.1719023889243332,-1.1998081312111906,584.0,493.5,5,1.0,0,0.0410426870769116,0,1,1,0,0,1,20260324
